Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
730,Maxime Dupé\Maxime-Dupe,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Jimmy Durmaz\Jimmy-Durmaz,se SWE,MFFW,Toulouse,fr Ligue 1,28,1989,20,12,1030,11.4,3,3,0,3,4,5,0,0.26,0.26,0.52,0,0.26,3.4,0.3,2.9,3.3,0.29,0.26,0.55,0.03,0.28
732,Riza Durmisi\Riza-Durmisi,dk DEN,DFMF,Betis,es La Liga,23,1994,24,23,2080,23.1,2,2,2,0,0,4,0,0.09,0.09,0.17,0.09,0.17,1.5,1.5,2.4,3.9,0.06,0.1,0.17,0.06,0.17
733,Hugo Duro\Hugo-Duro,es ESP,FW,Getafe,es La Liga,17,1999,2,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.5,0,0.5,0.5,0.5
734,Noë Dussenne\Noe-Dussenne,be BEL,DF,Crotone,it Serie A,25,1992,1,0,84,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.15,0,0.15,0.15,0.15
735,Paulo Dybala\Paulo-Dybala,ar ARG,MFFW,Juventus,it Serie A,23,1993,33,26,2353,26.1,22,3,19,3,5,0,0,0.84,0.11,0.96,0.73,0.84,12.4,8.8,4.6,13.3,0.47,0.17,0.65,0.34,0.51
736,Nathan Dyer\Nathan-Dyer,eng ENG,MFFW,Swansea City,eng Premier League,29,1987,24,16,1307,14.5,0,0,0,0,0,2,0,0,0,0,0,0,0.8,0.8,0.7,1.5,0.05,0.05,0.1,0.05,0.1
737,Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,it Serie A,31,1986,36,33,3018,33.5,16,3,16,0,0,6,0,0.48,0.09,0.57,0.48,0.57,20.2,20.2,4.2,24.4,0.6,0.13,0.73,0.6,0.73
738,Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,it Serie A,31,1986,15,14,1193,13.3,1,0,1,0,0,4,0,0.08,0,0.08,0.08,0.08,0.9,0.9,0.5,1.4,0.07,0.04,0.11,0.07,0.11
739,Félix Eboa Eboa\Felix-Eboa-Eboa,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,23,16,1522,16.9,1,0,1,0,0,2,0,0.06,0,0.06,0.06,0.06,0.7,0.7,0.3,1,0.04,0.02,0.06,0.04,0.06
740,Éder\Eder,it ITA,FWMF,Inter,it Serie A,30,1986,29,4,800,8.9,3,0,3,0,0,4,0,0.34,0,0.34,0.34,0.34,3,3,1.5,4.5,0.35,0.18,0.53,0.35,0.53
741,Simone Edera\Simone-Edera,it ITA,FW,Torino,it Serie A,20,1997,14,2,327,3.6,1,1,1,0,0,0,0,0.28,0.28,0.55,0.28,0.55,0.5,0.5,0.2,0.7,0.15,0.05,0.2,0.15,0.2
742,Ederson\Ederson,br BRA,GK,Manchester City,eng Premier League,23,1993,36,36,3194,35.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0
743,Tom Edwards\Tom-Edwards,eng ENG,DF,Stoke City,eng Premier League,18,1999,6,6,481,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.05,0.06,0,0.06
744,Mandela Egbo\Mandela-Egbo,eng ENG,MF,M'Gladbach,de Bundesliga,19,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Johannes Eggestein\Johannes-Eggestein,de GER,FWMF,Werder Bremen,de Bundesliga,19,1998,7,0,99,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,0.29,0.27,0.57,0.29,0.57
746,Maximilian Eggestein\Maximilian-Eggestein,de GER,MF,Werder Bremen,de Bundesliga,20,1996,33,31,2692,29.9,2,3,2,0,0,3,0,0.07,0.1,0.17,0.07,0.17,4.6,4.6,1.2,5.8,0.15,0.04,0.19,0.15,0.19
747,Albin Ekdal\Albin-Ekdal,se SWE,MF,Hamburger SV,de Bundesliga,28,1989,19,12,1108,12.3,0,1,0,0,0,3,0,0,0.08,0.08,0,0.08,0.5,0.5,1,1.5,0.04,0.08,0.12,0.04,0.12
748,Josip Elez\Josip-Elez,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,11,9,774,8.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Rob Elliot\Rob-Elliot,ie IRL,GK,Newcastle Utd,eng Premier League,31,1986,16,16,1440,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,eng Premier League,25,1992,13,11,867,9.6,0,1,0,0,0,3,1,0,0.1,0.1,0,0.1,0.4,0.4,0.7,1.1,0.04,0.07,0.11,0.04,0.11
751,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,Real Sociedad,es La Liga,23,1994,19,18,1594,17.7,3,2,3,0,0,1,0,0.17,0.11,0.28,0.17,0.28,0.9,0.9,0.3,1.2,0.05,0.02,0.06,0.05,0.06
752,Nico Elvedi\Nico-Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,20,1996,33,33,2914,32.4,2,2,2,0,0,6,0,0.06,0.06,0.12,0.06,0.12,0.9,0.9,1.3,2.3,0.03,0.04,0.07,0.03,0.07
753,Rodrigo Ely\Rodrigo-Ely,br BRA,DF,Alavés,es La Liga,23,1993,31,30,2691,29.9,1,1,1,0,0,11,2,0.03,0.03,0.07,0.03,0.07,1,1,0.1,1,0.03,0,0.03,0.03,0.03
754,Breel Embolo\Breel-Embolo,ch SUI,FWMF,Schalke 04,de Bundesliga,20,1997,21,9,919,10.2,3,0,3,0,0,4,0,0.29,0,0.29,0.29,0.29,3.8,3.8,0.2,4,0.38,0.01,0.39,0.38,0.39
755,Youssef En-Nesyri\Youssef-En-Nesyri,ma MAR,FW,Málaga,es La Liga,20,1997,25,16,1601,17.8,4,0,4,0,1,2,2,0.22,0,0.22,0.22,0.22,4.8,4.1,1,5,0.27,0.06,0.33,0.23,0.29
756,Sergi Enrich\Sergi-Enrich,es ESP,FW,Eibar,es La Liga,27,1990,19,14,1332,14.8,3,1,2,1,1,2,0,0.2,0.07,0.27,0.14,0.2,4.1,3.4,0.4,3.8,0.28,0.03,0.31,0.23,0.26
757,Javier Eraso\Javier-Eraso,es ESP,MFFW,Leganés,es La Liga,27,1990,34,31,2527,28.1,4,3,4,0,0,4,0,0.14,0.11,0.25,0.14,0.25,3.9,3.9,2.9,6.8,0.14,0.1,0.24,0.14,0.24
758,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,eng Premier League,25,1992,37,37,3218,35.8,10,10,10,0,0,0,0,0.28,0.28,0.56,0.28,0.56,6.7,6.7,12.6,19.4,0.19,0.35,0.54,0.19,0.54
759,Gonzalo Escalante\Gonzalo-Escalante,ar ARG,MF,Eibar,es La Liga,24,1993,28,16,1574,17.5,1,0,1,0,0,3,0,0.06,0,0.06,0.06,0.06,1.5,1.5,0.6,2.1,0.08,0.03,0.12,0.08,0.12
760,Sergio Escudero\Sergio-Escudero,es ESP,DF,Sevilla,es La Liga,27,1989,27,26,2333,25.9,0,2,0,0,0,10,0,0,0.08,0.08,0,0.08,1.3,1.3,1.1,2.4,0.05,0.04,0.09,0.05,0.09
761,Bernardo Espinosa\Bernardo-Espinosa,co COL,DF,Girona,es La Liga,28,1989,34,32,2868,31.9,0,3,0,0,0,7,0,0,0.09,0.09,0,0.09,1.9,1.9,0.7,2.6,0.06,0.02,0.08,0.06,0.08
762,Michael Esser\Michael-Esser,de GER,GK,Hannover 96,de Bundesliga,29,1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Alexander Esswein\Alexander-Esswein,de GER,FWMF,Hertha BSC,de Bundesliga,27,1990,16,6,617,6.9,2,1,2,0,0,0,0,0.29,0.15,0.44,0.29,0.44,0.8,0.8,0.2,1,0.12,0.03,0.15,0.12,0.15
764,Oghenekaro Etebo\Oghenekaro-Etebo,ng NGA,MF,Las Palmas,es La Liga,21,1995,14,14,1215,13.5,0,0,0,0,0,3,0,0,0,0,0,0,0.6,0.6,0.3,0.9,0.04,0.02,0.06,0.04,0.06
765,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,Athletic Club,es La Liga,30,1987,24,12,1125,12.5,0,2,0,0,0,3,0,0,0.16,0.16,0,0.16,0.4,0.4,2.1,2.6,0.03,0.17,0.21,0.03,0.21
766,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,Athletic Club,es La Liga,29,1987,5,5,375,4.2,1,0,1,0,0,2,0,0.24,0,0.24,0.24,0.24,0.3,0.3,0,0.3,0.07,0,0.07,0.07,0.07
767,Jonny Evans\Jonny-Evans,nir NIR,DF,West Brom,eng Premier League,29,1988,28,26,2270,25.2,2,2,2,0,0,7,0,0.08,0.08,0.16,0.08,0.16,2.3,2.3,0.3,2.6,0.09,0.01,0.1,0.09,0.1
768,Franck Evina\Franck-Evina,cm CMR,FW,Bayern Munich,de Bundesliga,17,2000,2,2,110,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.08,0.06,0.14,0.08,0.14
769,Patrice Evra\Patrice-Evra,fr FRA,DF,Marseille,fr Ligue 1,36,1981,4,4,349,3.9,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.03,0.02,0.06,0.03,0.06
770,Patrice Evra\Patrice-Evra,fr FRA,DF,West Ham,eng Premier League,36,1981,5,3,228,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,Edu Expósito\Edu-Exposito,es ESP,MF,La Coruña,es La Liga,20,1996,3,0,97,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Erik Expósito\Erik-Exposito,es ESP,FW,Las Palmas,es La Liga,21,1996,10,4,473,5.3,1,0,1,0,0,0,0,0.19,0,0.19,0.19,0.19,1.1,1.1,0.2,1.3,0.21,0.04,0.25,0.21,0.25
773,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Nice,fr Ligue 1,25,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.02,0.18,0.2,0.02,0.2
774,Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Fiorentina,it Serie A,25,1992,21,8,706,7.8,1,1,1,0,0,2,0,0.13,0.13,0.25,0.13,0.25,1.1,1.1,1.5,2.5,0.14,0.19,0.33,0.14,0.33
775,Imoh Ezekiel\Imoh-Ezekiel,ng NGA,FWMF,Las Palmas,es La Liga,23,1993,10,5,467,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,0.1,1.2,0.21,0.01,0.23,0.21,0.23
776,Marco Fabián\Marco-Fabian,mx MEX,FWMF,Eint Frankfurt,de Bundesliga,28,1989,7,3,422,4.7,1,0,1,0,0,0,0,0.21,0,0.21,0.21,0.21,1.3,1.3,0.9,2.3,0.29,0.2,0.49,0.29,0.49
777,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,Swansea City,eng Premier League,32,1985,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Fabinho\Fabinho,br BRA,MF,Monaco,fr Ligue 1,23,1993,34,34,3060,34,7,3,3,4,4,8,0,0.21,0.09,0.29,0.09,0.18,5.5,2.4,3.7,6.1,0.16,0.11,0.27,0.07,0.18
779,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,eng Premier League,30,1987,32,25,2307,25.6,2,4,2,0,0,5,2,0.08,0.16,0.23,0.08,0.23,2.4,2.4,6.8,9.2,0.09,0.27,0.36,0.09,0.36
780,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Schalke 04,de Bundesliga,28,1988,34,34,3015,33.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.01,0.01,0,0.01
781,Fayçal Fajr\Faycal-Fajr,ma MAR,MFFW,Getafe,es La Liga,28,1988,31,26,2387,26.5,1,2,1,0,1,7,0,0.04,0.08,0.11,0.04,0.11,1.8,1,2.9,3.9,0.07,0.11,0.18,0.04,0.15
782,Radamel Falcao\Radamel-Falcao,co COL,FW,Monaco,fr Ligue 1,31,1986,26,25,2128,23.6,18,2,15,3,4,1,0,0.76,0.08,0.85,0.63,0.72,12.8,9.7,2,11.7,0.54,0.08,0.62,0.41,0.49
783,Diego Falcinelli\Diego-Falcinelli,it ITA,FWMF,Fiorentina,it Serie A,26,1991,12,3,440,4.9,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.6,0.9,2.5,0.33,0.18,0.51,0.33,0.51
784,Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Sassuolo,it Serie A,26,1991,20,15,1314,14.6,2,1,2,0,0,2,0,0.14,0.07,0.21,0.14,0.21,5,4.9,0.4,5.3,0.34,0.03,0.37,0.34,0.37
785,Simon Falette\Simon-Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,27,25,2211,24.6,1,0,1,0,0,10,1,0.04,0,0.04,0.04,0.04,1.3,1.3,0.3,1.6,0.05,0.01,0.07,0.05,0.07
786,Simon Falette\Simon-Falette,gn GUI,DF,Metz,fr Ligue 1,25,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,Cesar Falletti\Cesar-Falletti,uy URU,FWMF,Bologna,it Serie A,24,1992,13,1,321,3.6,1,0,1,0,0,1,0,0.28,0,0.28,0.28,0.28,1.4,1.4,0.1,1.5,0.41,0.03,0.44,0.41,0.44
788,Iago Falque\Iago-Falque,es ESP,FW,Torino,it Serie A,27,1990,37,34,2821,31.3,12,8,12,0,0,2,0,0.38,0.26,0.64,0.38,0.64,9.3,9.3,6.8,16.1,0.29,0.22,0.51,0.29,0.51
789,Paolo Faragò\Paolo-Farago,it ITA,DFMF,Cagliari,it Serie A,24,1993,35,25,2457,27.3,2,4,2,0,0,2,0,0.07,0.15,0.22,0.07,0.22,2.3,2.3,4.7,7,0.09,0.17,0.26,0.09,0.26
790,Imad Faraj\Imad-Faraj,ma MAR,DFMF,Lille,fr Ligue 1,18,1999,7,1,162,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.8,1,0.15,0.44,0.59,0.15,0.59
791,Davide Faraoni\Davide-Faraoni,it ITA,DF,Crotone,it Serie A,25,1991,28,18,1754,19.5,2,4,2,0,0,3,0,0.1,0.21,0.31,0.1,0.31,1,1,0.8,1.9,0.05,0.04,0.1,0.05,0.1
792,Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,Hellas Verona,it Serie A,21,1996,30,29,2604,28.9,0,1,0,0,0,12,0,0,0.03,0.03,0,0.03,1.6,1.6,2.4,4,0.06,0.08,0.14,0.06,0.14
793,Diego Farias\Diego-Farias,br BRA,FWMF,Cagliari,it Serie A,27,1990,28,14,1609,17.9,1,4,1,0,1,4,0,0.06,0.22,0.28,0.06,0.28,5.4,4.6,1.6,6.2,0.3,0.09,0.39,0.26,0.35
794,Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,it Serie A,30,1987,34,32,2922,32.5,2,1,2,0,0,6,0,0.06,0.03,0.09,0.06,0.09,2.4,2.4,0.3,2.6,0.07,0.01,0.08,0.07,0.08
795,Zouhair Feddal\Zouhair-Feddal,ma MAR,DF,Betis,es La Liga,28,1989,15,14,1258,14,3,0,3,0,0,7,0,0.21,0,0.21,0.21,0.21,0.6,0.6,0.1,0.7,0.05,0.01,0.05,0.05,0.05
796,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,Lyon,fr Ligue 1,24,1993,30,28,2477,27.5,18,7,15,3,4,8,0,0.65,0.25,0.91,0.55,0.8,12.2,9.2,5.6,14.8,0.44,0.2,0.65,0.33,0.54
797,Felipe\Felipe,br BRA,DF,Hannover 96,de Bundesliga,30,1987,6,6,457,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.02,0.01,0.03,0.02,0.03
798,Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,it Serie A,20,1997,18,12,1168,13,0,1,0,0,0,6,0,0,0.08,0.08,0,0.08,0.5,0.5,0.1,0.6,0.04,0,0.04,0.04,0.04
799,Ohis Felix Uduokhai\Ohis-Felix-Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,19,1997,19,17,1560,17.3,1,0,1,0,0,2,1,0.06,0,0.06,0.06,0.06,0.3,0.3,0,0.3,0.02,0,0.02,0.02,0.02
800,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,eng Premier League,29,1987,16,5,683,7.6,4,0,4,0,0,1,0,0.53,0,0.53,0.53,0.53,2.9,2.9,0.1,3,0.42,0.02,0.44,0.42,0.44
801,Kiko Femenía\Kiko-Femenia,es ESP,DFMF,Watford,eng Premier League,26,1991,23,19,1713,19,1,1,1,0,0,2,0,0.05,0.05,0.11,0.05,0.11,0.3,0.3,2,2.4,0.02,0.11,0.12,0.02,0.12
802,Leroy Fer\Leroy-Fer,nl NED,MF,Swansea City,eng Premier League,27,1990,20,15,1397,15.5,1,1,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,1.6,1.6,1.1,2.7,0.1,0.07,0.18,0.1,0.18
803,Julien Féret\Julien-Feret,fr FRA,MF,Caen,fr Ligue 1,35,1982,37,36,3058,34,0,1,0,0,0,3,0,0,0.03,0.03,0,0.03,1,1,4,4.9,0.03,0.12,0.14,0.03,0.14
804,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MFFW,West Ham,eng Premier League,21,1996,14,9,845,9.4,0,1,0,0,0,1,0,0,0.11,0.11,0,0.11,0.3,0.3,0.5,0.8,0.03,0.05,0.08,0.03,0.08
805,Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,19,12,1036,11.5,0,0,0,0,0,4,0,0,0,0,0,0,0.1,0.1,0,0.1,0.01,0,0.01,0.01,0.01
806,Andrés Fernández\Andres-Fernandez,es ESP,GK,Villarreal,es La Liga,30,1986,3,3,225,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,Augusto Fernández\Augusto-Fernandez,ar ARG,MFFW,Atlético Madrid,es La Liga,31,1986,5,1,110,1.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.02,0.03,0.05,0.02,0.05
808,Brian Fernández\Brian-Fernandez,ar ARG,FW,Metz,fr Ligue 1,22,1994,7,0,128,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0.19,0.09,0.28,0.19,0.28
809,Carlos Fernández\Carlos-Fernandez,es ESP,FW,Sevilla,es La Liga,21,1996,2,2,135,1.5,1,0,1,0,0,0,0,0.67,0,0.67,0.67,0.67,0.7,0.7,0.1,0.8,0.44,0.08,0.52,0.44,0.52
810,Enzo Fernández\Enzo-Fernandez,es ESP,MF,Alavés,es La Liga,22,1995,2,1,70,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03
811,Federico Fernández\Federico-Fernandez,ar ARG,DF,Swansea City,eng Premier League,28,1989,30,30,2676,29.7,1,1,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,0.7,0.7,0.7,1.3,0.02,0.02,0.05,0.02,0.05
812,Raúl Fernández\Raul-Fernandez,es ESP,GK,Levante,es La Liga,29,1988,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,Fernandinho\Fernandinho,br BRA,MF,Manchester City,eng Premier League,32,1985,34,33,2881,32,5,3,5,0,0,7,0,0.16,0.09,0.25,0.16,0.25,2.8,2.8,2.2,5,0.09,0.07,0.16,0.09,0.16
814,Alex Ferrari\Alex-Ferrari,it ITA,DF,Hellas Verona,it Serie A,23,1994,25,25,2136,23.7,1,0,1,0,0,5,0,0.04,0,0.04,0.04,0.04,0.7,0.7,0.4,1.1,0.03,0.02,0.05,0.03,0.05
815,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Lyon,fr Ligue 1,25,1992,24,4,640,7.1,0,0,0,0,0,4,0,0,0,0,0,0,0.4,0.4,1.1,1.5,0.06,0.16,0.22,0.06,0.22
816,Sam Field\Sam-Field,eng ENG,MF,West Brom,eng Premier League,19,1998,10,7,537,6,1,0,1,0,0,3,0,0.17,0,0.17,0.17,0.17,0.4,0.4,0.2,0.5,0.06,0.03,0.09,0.06,0.09
817,Afonso Figueiredo\Afonso-Figueiredo,pt POR,DFFW,Rennes,fr Ligue 1,24,1993,5,1,223,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Gian Filippo Felicioli\Gian-Filippo-Felicioli,it ITA,FWDF,Hellas Verona,it Serie A,19,1997,6,2,277,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0,0.2,0.06,0,0.06,0.06,0.06
819,Alfreð Finnbogason\Alfred-Finnbogason,is ISL,FW,Augsburg,de Bundesliga,28,1989,22,22,1814,20.2,12,3,9,3,3,2,0,0.6,0.15,0.74,0.45,0.6,10.6,8.4,2.8,11.2,0.52,0.14,0.66,0.41,0.55
820,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,eng Premier League,25,1991,37,32,2763,30.7,15,7,14,1,1,1,0,0.49,0.23,0.72,0.46,0.68,11,10.3,5.4,15.6,0.36,0.17,0.53,0.33,0.51
821,Junior Firpo\Junior-Firpo,es ESP,DFMF,Betis,es La Liga,20,1996,14,14,1189,13.2,2,2,2,0,0,4,0,0.15,0.15,0.3,0.15,0.3,1.5,1.5,1.2,2.7,0.11,0.09,0.21,0.11,0.21
822,Viktor Fischer\Viktor-Fischer,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,10,3,336,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.4,0.6,1,0.11,0.16,0.27,0.11,0.27
823,Mathieu Flamini\Mathieu-Flamini,fr FRA,MF,Getafe,es La Liga,33,1984,8,6,481,5.3,0,0,0,0,0,2,2,0,0,0,0,0,0.1,0.1,0.1,0.2,0.02,0.01,0.03,0.02,0.03
824,Darren Fletcher\Darren-Fletcher,sco SCO,MF,Stoke City,eng Premier League,33,1984,27,25,2219,24.7,1,1,1,0,0,0,0,0.04,0.04,0.08,0.04,0.08,0.3,0.3,1,1.3,0.01,0.04,0.05,0.01,0.05
825,Sergio Floccari\Sergio-Floccari,it ITA,FWMF,SPAL,it Serie A,35,1981,20,9,883,9.8,3,0,3,0,0,0,0,0.31,0,0.31,0.31,0.31,3.6,3.6,0.4,4,0.37,0.04,0.41,0.37,0.41
826,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,Roma,it Serie A,26,1991,32,26,2387,26.5,1,3,1,0,1,2,0,0.04,0.11,0.15,0.04,0.15,4.1,3.3,4.5,7.8,0.15,0.17,0.32,0.12,0.3
827,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,eng Premier League,17,2000,5,0,49,0.5,0,1,0,0,0,0,0,0,1.84,1.84,0,1.84,0,0,0.3,0.3,0,0.64,0.64,0,0.64
828,Guessouma Fofana\Guessouma-Fofana,fr FRA,MF,Amiens,fr Ligue 1,24,1992,16,7,745,8.3,0,0,0,0,0,3,1,0,0,0,0,0,0.9,0.9,0,0.9,0.11,0,0.11,0.11,0.11
829,Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,it Serie A,22,1995,27,22,1868,20.8,3,0,2,1,1,4,1,0.14,0,0.14,0.1,0.1,2.6,1.8,1.2,3,0.12,0.06,0.18,0.09,0.14
830,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Celta Vigo,es La Liga,27,1989,12,9,884,9.8,0,1,0,0,0,2,0,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02
831,José Fonte\Jose-Fonte,pt POR,DF,West Ham,eng Premier League,33,1983,8,8,688,7.6,0,1,0,0,0,0,0,0,0.13,0.13,0,0.13,0.8,0.8,0.1,0.9,0.1,0.01,0.11,0.1,0.11
832,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,Villarreal,es La Liga,21,1996,35,30,2615,29.1,3,9,3,0,0,4,0,0.1,0.31,0.41,0.1,0.41,3.6,3.6,7.5,11.2,0.12,0.26,0.38,0.12,0.38
833,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,25,1991,21,15,1370,15.2,2,2,1,1,1,0,1,0.13,0.13,0.26,0.07,0.2,3.8,3,3.2,6.2,0.25,0.21,0.46,0.2,0.41
834,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,eng Premier League,29,1988,20,20,1800,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,Steven Fortes\Steven-Fortes,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,2,1,155,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,Marco Fossati\Marco-Fossati,it ITA,MF,Hellas Verona,it Serie A,24,1992,17,11,1101,12.2,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0.3,0.3,0.6,0.02,0.03,0.05,0.02,0.05
837,Iver Fossum\Iver-Fossum,no NOR,MF,Hannover 96,de Bundesliga,21,1996,19,13,1306,14.5,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,1.1,1.1,2.1,3.2,0.07,0.15,0.22,0.07,0.22
838,Ben Foster\Ben-Foster,eng ENG,GK,West Brom,eng Premier League,34,1983,37,37,3330,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Crystal Palace,eng Premier League,19,1998,21,17,1596,17.7,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.6,0.8,0.01,0.03,0.05,0.01,0.05
840,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,16,13,1241,13.8,0,2,0,0,0,2,0,0,0.15,0.15,0,0.15,0,0,1,1,0,0.07,0.07,0,0.07
841,Lilian Fournier\Lilian-Fournier,fr FRA,MF,Metz,fr Ligue 1,19,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,Raphael Framberger\Raphael-Framberger,de GER,DF,Augsburg,de Bundesliga,21,1995,9,7,696,7.7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1.3,1.3,0,0.16,0.17,0,0.17
843,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,eng Premier League,32,1985,32,31,2705,30.1,0,1,0,0,0,9,2,0,0.03,0.03,0,0.03,0.5,0.5,2,2.5,0.02,0.07,0.08,0.02,0.08
